source_id,ra,dec,parallax,classification,phot_variable_fundam_freq1,mean,peak_to_peak_g,num_harmonics_for_p1,r21_g,phi21_g,best_classification
4658900701300885760,80.08569661120457,-66.9862108323606,,RRLYR,1.6842872249460363,19.270576702858783,0.7014491639965286,5,0.5287605460383,3.91498641971949,RRAB
4658900907459273344,80.05954159026636,-66.95733988697228,,RRLYR,1.91018929264434,19.293994918684525,0.5467243780425939,2,0.3369780603860916,4.354426947562381,RRAB
4658901113617636352,80.02173700881778,-66.94537849533958,,RRLYR,1.8713893527746694,19.384432543491897,0.5569596370399914,2,0.47760762766846365,3.859416615200324,RRAB
4658901285416794624,80.27642157369306,-66.98657136848122,,RRLYR,1.6128382523115428,19.269936980388017,0.6980495940630327,3,0.5872144598256586,4.197879779120193,RRAB
4658902144410047488,80.14968920252932,-66.90380188490538,,RRLYR,1.708490581764999,19.592598233928253,0.4281271803603097,3,0.44850524904429223,4.156361139737463,RRAB
4658915235475931904,79.77684997774544,-67.17864881764051,,RRLYR,1.9792165144428588,19.1821251320673,1.1187684859610094,3,0.459515348242137,4.092009338783555,RRAB
4658915750871688704,79.59208148476878,-67.19496582625597,,RRLYR,1.7232046614914676,19.31429307111115,0.8445682184050014,3,0.5522844687031095,3.970993330456696,RRAB
4658917709376306432,79.34351488313354,-67.15444126707422,,RRLYR,1.923108962447117,19.396148117891457,1.0300514985770874,5,0.45148061224665037,4.009706325307711,RRAB
4658919461723115008,79.4299330064215,-67.12321010124579,,RRLYR,1.699185195839538,19.248861113120608,0.6917448618344686,3,0.43905951280238364,4.206571379308109,RRAB
4658919908399619712,79.36819524407866,-67.06176001664363,,RRLYR,1.6339191773573802,19.230538802842496,0.5061879407826133,3,0.48099012879097686,4.276738900366773,RRAB
4658920870472047872,79.2223647356212,-67.04777981880287,,RRLYR,1.923507384091819,19.31729557177604,0.776212884327439,4,0.3786024940408144,4.01881370323121,RRAB
4658923752387796864,78.95221848504373,-67.20302062480827,,RRLYR,1.9306359268655005,19.28274522806556,0.9544973182659007,4,0.48099903801724664,3.8969493451513912,RRAB
4658924237729420160,79.02986039562815,-67.16802456459557,,RRLYR,1.7096572540947446,19.341965319263334,0.5644901355229308,2,0.43775084649412394,4.0560453543343655,RRAB
4658924817558604288,78.80000939958578,-67.16545604141953,,RRLYR,1.6637346891160476,19.359444610265903,0.6939314079109415,3,0.5195495342498602,4.240630197792306,RRAB
4658924920618770944,78.93109269595959,-67.16451007836795,,RRLYR,2.8130086857605074,19.250880875518106,0.4918340304879045,3,0.11178073833799039,4.624428777161761,RRC
4658925161155991680,78.83336177603745,-67.1536971190506,,RRLYR,1.657897284449425,19.388804634211258,0.538646680354617,2,0.48810989961478213,4.6075742211643735,RRAB
4658926161874438528,78.71319896474736,-67.18359341430588,,RRLYR,1.582247191097561,19.35100099792099,0.5862846526983638,3,0.3760426648480449,3.6998837577121932,RRAB
4658926432445559808,78.63820651638332,-67.1690970349807,,RRLYR,1.5056526013033993,19.23074960364729,0.3439500540751652,2,0.3840924339816794,4.413522874101737,RRAB
4658926501164934784,78.61731083100759,-67.1580313588144,,RRLYR,1.5106327391230194,19.14244650861267,0.5292970231572767,3,0.45209214502730954,4.1257553626966725,RRAB
4658929043785123456,78.49956541220719,-67.09067608461795,,RRLYR,1.7417201165267888,19.722837104234536,0.6983906994713749,3,0.34662657298822824,3.8632112312262095,RRAB
4658929490482651008,78.56762662795796,-67.04279621339249,,RRLYR,1.587213936785593,19.329602859815353,0.3096849206124048,2,0.23059250546675644,4.4263847756689,RRAB
4658930727431843712,79.01672241085805,-67.10218619353897,,RRLYR,1.6866378501291748,19.215047910647986,1.13724529235407,5,0.48414946551054805,4.1549420544694655,RRAB
4658930967949930368,78.95913423972115,-67.12998638974679,,RRLYR,1.9579311072052659,19.20616656040055,1.1948875024272638,6,0.492025850322218,4.021770586753684,RRAB
4658932587147559296,79.15081085328593,-67.02923234872904,,RRLYR,1.8234010930521871,19.00449402350718,0.6804564292550666,4,0.418157143348886,4.164147079686266,RRAB
4658932690226764160,79.13512506654995,-67.02251643413534,,RRLYR,1.7768337116324373,19.10139406675311,0.9467015388873854,3,0.370443949395947,3.939246230217144,RRAB
4658933304415256704,78.99571746806404,-67.00381746759373,,RRLYR,2.8589396350202767,19.144378344975067,0.45162545557624156,2,0.24511558385222032,5.040595532436235,RRC
4658933476193207424,78.86011018125099,-67.00184298002912,,RRLYR,2.0412559903261354,19.448856348001595,1.076979450388091,3,0.3596683953200304,3.9295412660738336,RRAB
4658933682352517504,79.0082044243093,-66.98748576563627,,RRLYR,1.6157906722666757,19.33235749070374,0.7295236391239079,4,0.5704801848437518,4.304889347123002,RRAB
4658934129048972160,78.94647604728371,-66.93161609696075,,RRLYR,1.5179648579955949,19.33034963568748,0.6792566020309181,4,0.4975009524302867,4.227037490098034,RRAB
4658934369546095360,78.80417803374773,-67.06575882020695,,RRLYR,1.729584150143161,19.4366406835024,0.8766154059364659,4,0.43832367044799897,3.9920294297049495,RRAB
4658934713164499200,78.66668958171559,-67.02303129879327,,RRLYR,1.9279300069771734,19.418853114843948,0.9342525167919327,3,0.4824117820061745,3.832577475107648,RRAB
4658935473364954112,78.61708547111517,-67.01104516553407,,RRLYR,1.748277114149061,19.236090492658548,0.6639580095549142,3,0.4675014196962061,4.222215888767657,RRAB
4658936156251213056,78.57038442653968,-66.96651518972432,,RRLYR,1.709756342240155,19.35860948896125,0.8031684059756081,3,0.47221204370576253,4.068701808701341,RRAB
4658936534209574912,78.79736217792923,-66.96812296474648,,RRLYR,2.7649809566821686,19.35156893560868,0.4508479143182633,2,0.23415790182996726,4.479786239802387,RRC
4658937908597873792,78.57206383383081,-66.90273591286358,,RRLYR,2.0286213472711054,19.22995503361616,1.3553937046149365,3,0.6617104423605932,3.973686744282496,RRAB
4658938771902304256,79.82889637124323,-67.14774697279495,,RRLYR,1.5620977415022594,19.090571313227112,0.7539917855507561,4,0.5154259486447406,4.03926964197561,RRAB
4658939424737318400,79.81207752767195,-67.08015013536637,,RRLYR,1.7110403906620204,19.161041246685887,0.8511774304745394,4,0.594279439643157,3.96054788356016,RRAB
4658939974492798976,79.632485028431,-67.08718242681464,,RRLYR,2.967542749102959,19.19229803572579,0.17270799731817377,2,0.2244345581032551,4.641445465220407,RRC
4658940352449942656,79.64216944272663,-67.07084584706016,,RRLYR,1.624203008050545,19.177360503465557,0.7798041689780781,5,0.45404938597519096,4.198137048048032,RRAB
4658940730407001344,79.5976426086369,-67.02143588046324,,RRLYR,1.8513068735022273,19.747517671239855,0.37338373186361906,1,,,RRAB
4658941074004817280,79.83400588357627,-67.03167340050534,,RRLYR,2.104591386161317,19.491337382032015,1.170461847662203,3,0.398407186830431,3.998811398146465,RRAB
4658941451961952000,79.84180264938563,-67.02054637828279,,RRLYR,2.123359918942637,19.313829435312353,1.1009053608808408,4,0.400524897360595,3.8981853437665777,RRAB
4658941451961967744,79.85550713330055,-67.02662942055674,,RRLYR,3.2267344098297603,19.192743311427673,0.48781881554760176,2,0.28717330475824054,3.9675354296436964,RRC
4658941658120298496,79.79624391702954,-67.01018723479152,,RRLYR,1.7176240505644693,19.228377446023128,0.4728440568317396,2,0.29477468854581024,3.946486213624432,RRAB
4658942031773345920,79.68024597980681,-67.01580034191376,,RRLYR,3.0332580150598507,19.114869882015704,0.48921328756513915,3,0.190109316433473,4.932724729015909,RRC
4658942242235556224,79.63532265235524,-67.00997030261445,,RRLYR,3.5885692406114145,19.405330945790837,0.3841749588404788,2,0.27167657710331977,3.888002369612984,RRC
4658942688912292096,79.70741549821987,-66.9575300914472,,RRLYR,1.7795610936183266,19.271499401907366,0.919981596840632,4,0.47424687817248684,4.129324282345495,RRAB
4658943891502649600,79.43309997487695,-66.99485422339214,,RRLYR,3.0470054790901937,19.391266451672447,0.5388099845828549,2,0.18056417345271372,4.380042800098998,RRC
4658944922294650624,79.3492828852616,-66.95212772258675,,RRLYR,1.862049043484437,19.531537031936413,0.6060864398709072,4,0.4920747887558889,4.374686121410521,RRAB
4658945265892370944,79.54201654484511,-66.98260475434721,,RRLYR,1.744928409430589,19.343363523474494,0.7535756961190749,4,0.5337501803138792,4.077442132489807,RRAB
4658945643849387648,79.4736886842495,-66.94402605551404,,RRLYR,1.60965456998945,19.23210035479217,0.6325857564949544,3,0.3823510756056604,4.271281285147062,RRAB
4658946258033296768,79.46906590000313,-66.88546584033458,,RRLYR,1.5366574699697493,19.228367675215043,0.31313296245993527,2,0.34933778828366957,4.601982381297854,RRAB
4658946537202407680,79.37098438033324,-66.91538856059759,,RRLYR,1.6666286012096867,19.357173274095974,0.6790478331464165,4,0.4452550807612963,4.048211531275562,RRAB
4658949011106101376,79.61931407865853,-66.88867873234081,,RRLYR,1.7479884943041295,19.269173014263192,1.0280951677982806,5,0.48053377222031235,3.9803645177207656,RRAB
4658950213697511552,79.9622240927408,-66.8406126500294,,RRLYR,1.6025409379348632,19.480994241367686,0.6812656825352725,5,0.44661170588366234,4.077926998899294,RRAB
4658951622446361600,79.69190818903675,-66.7714772934542,,RRLYR,1.5227434006579996,19.23200862406118,0.6459203284464436,4,0.4841670566629921,4.290970408010274,RRAB
4658953409152264576,79.32478397033121,-66.79554591936794,,RRLYR,2.9357944684343966,19.4118531574222,0.3987032222972857,2,0.12898587985812784,4.9603805442711515,RRC
4658954165066932224,79.65334244520024,-66.78567217637936,,RRLYR,1.7117702603530864,19.31394039918508,0.5996545482251285,3,0.36979482541033964,3.946502262163328,RRAB
4658954680462950784,79.60991106937757,-66.73633858032555,,RRLYR,2.2893136085880474,19.678265503748644,1.164096754942701,4,0.5723500942350721,4.020774499824022,RRAB
4658955917414451328,79.47766613986951,-66.66323323026293,,RRLYR,1.7361699439740714,19.51301315403578,0.7862286169478558,5,0.44131240331116756,3.9944172736375876,RRAB
4658957051287388032,79.1202106021607,-66.91894382055382,,RRLYR,1.605380269947714,19.145660742339178,0.6762165256309629,4,0.45060105063807,4.048316892286344,RRAB
4658957085647164928,79.13662398740738,-66.9175383584423,,RRLYR,1.6597317166108612,19.241416589140467,0.6242576831442115,4,0.4793771559835206,4.0717951078935,RRAB
4658957223086118528,79.13336481147054,-66.89044103417201,,RRLYR,1.5200922880317715,19.25408014963548,0.5419118553286424,2,0.5100105935877487,4.267204535619378,RRAB
4658958764978461440,79.094951743556,-66.85645608648572,,RRLYR,3.899973319377234,19.40083017130816,0.3476232948399449,2,0.12580993756719042,4.7324954504165575,RRC
4658958837993838848,79.13775622019413,-66.85072426751613,,RRLYR,2.186969945598098,19.433928428897282,1.217350741584415,3,0.4623677297661911,3.860402240348712,RRAB
4658959319030187264,79.1400208540316,-66.8171651118759,,RRLYR,2.330249516570104,19.695573760780807,0.673072899912821,3,0.3869012609983887,4.242035903031699,RRAB
4658960345530553216,78.99427717983514,-66.77956080394199,,RRLYR,2.8879934918329795,19.369160046862575,0.3814611096020002,1,,,RRC
4658961170160272256,78.88562387371982,-66.85512404993857,,RRLYR,1.4794631047795392,19.350164594425653,0.4460039263925353,4,0.34155674316620144,4.131467944444317,RRAB
4658961445020044416,78.82543790687463,-66.82630931797567,,RRLYR,1.8169950564394288,19.419397616839383,0.7458855500096675,5,0.41333860936065026,4.148303856629207,RRAB
4658961930369766272,78.66934917048653,-66.8144942723618,,RRLYR,3.0962777188870136,19.27049381075443,0.22542219483096204,1,,,RRC
4658962888129277056,78.86248015316959,-66.78420020860807,,RRLYR,1.526913715560125,19.224815916665385,0.5016360657378875,4,0.4260798267099953,4.219370672548301,RRAB
4658962922510920064,78.88709246224576,-66.77853995159356,,RRLYR,1.5197652617657187,19.164016910093327,0.598776135911006,4,0.4798448591589454,4.153826280288229,RRAB
4658963094287502336,78.82776530719246,-66.783010814868,,RRLYR,1.9145690754668767,19.274328133567163,0.8339066875971888,4,0.3459743269741849,3.880838948617644,RRAB
4658963231726465408,78.82905011291913,-66.75071744741575,,RRLYR,2.294174617416745,19.629145049157128,0.8454786698293049,4,0.44679855458914663,4.118630254344756,RRAB
4658969794459767424,78.84561664335847,-66.6687667532773,,RRLYR,1.7324915763972077,19.194035173636284,0.8470012800347959,5,0.4846273365269276,3.963657517427798,RRAB
4658970893971379840,78.69632182414233,-66.6243178198754,,RRLYR,1.4521379495842965,19.056931572328953,0.6767322469307153,4,0.4718151034517753,4.284891826433061,RRAB
4658971516739384704,78.77669241331638,-66.56176704891111,,RRLYR,1.8036852774233596,19.236565721895648,1.037064242511338,6,0.4946936395828773,4.048861593454505,RRAB
4658971997775749120,78.8945986736137,-66.57543026449284,,RRLYR,1.5622989640901068,19.1062780124198,1.0245013055001273,4,0.49493701474464113,4.099333448871299,RRAB
4659447948850077312,86.49336380664649,-67.07718234938743,,RRLYR,1.6251329909048238,19.328122013190058,0.5220527433327256,3,0.393353546239365,3.971718948609201,RRAB
4659460490161142016,86.36598884371745,-67.0124756959193,,RRLYR,1.7601224203193004,19.17424920147217,0.8657064637824057,4,0.49048334232220897,3.966056939465396,RRAB
4659463273298738688,85.84942676246602,-67.01092594065939,,RRLYR,2.8740724631060326,18.995485642758712,0.5291771040183235,3,0.18586491436861674,4.4186268338824775,RRC
4659465781559471744,85.72886531791823,-66.88550177380195,,RRLYR,2.0723180082493764,19.214675507466257,1.1904831831440639,7,0.4442169738442806,3.911763254870202,RRAB
4659466228236103040,85.73060675431512,-66.85539888125592,,RRLYR,3.3284310221309874,19.187632185526553,0.46686854555102997,3,0.2221854498843316,4.441548823727139,RRC
4659482682273262848,85.15232864621323,-67.09938121839275,,RRLYR,1.8135220322831196,19.312573223012084,0.721179679253197,3,0.3434524945393692,3.951036461917049,RRAB
4659490005183056512,84.2234876922981,-67.15282142776158,,RRLYR,1.4078464170824865,19.14213693171527,0.43949464241288183,2,0.4451453495309639,4.305013268627157,RRAB
4659491821938048896,84.36886254839341,-67.1132470955943,,RRLYR,3.363574923151853,19.505605919057324,0.48781168041078615,2,0.15591058909976846,4.927186743191321,RRC
4659492307285681536,84.32687444247284,-67.06863565029089,,RRLYR,1.7281616764807601,19.310868425832183,0.8280428999662526,4,0.4478618052186517,3.9716891827886727,RRAB
4659494639460551808,84.68697472824535,-67.04443039070624,,RRLYR,3.8064211164431643,19.19272767509814,0.2195346033704837,1,,,RRC
4659495708902909312,84.9404773189453,-67.00056368648283,,RRLYR,3.458613230128285,19.149390119878177,0.39584848826858376,2,0.20015686480185366,4.520452523374608,RRC
4659495811982219776,84.8629205146415,-67.01992216398581,,RRLYR,3.460662456487675,19.06641242109771,0.36995697512503156,2,0.20390516523826982,4.510751601458843,RRC
4659496151276818688,84.70713262351437,-67.02054947281685,,RRLYR,3.45039299058276,19.46540527099717,0.5296649313960948,2,0.26086581846207224,4.468599934724942,RRC
4659496804124682496,84.7714280902751,-66.95542670588138,,RRLYR,3.288588314666427,19.31480846789572,0.4916194405344072,4,0.2688333533622708,4.42765423812758,RRC
4659497010270064512,84.64885506516401,-66.95471635905018,,RRLYR,1.985784717982078,19.331450541823607,1.26656827890125,5,0.5991839920234335,3.9745198844524836,RRAB
4659499247954908800,84.31935949835518,-66.94027694301636,,RRLYR,3.782673388897269,19.328519081990677,0.2881807408377739,1,,,RRC
4659502443413821824,85.55586763887301,-67.10217933179341,,RRLYR,1.751758719095192,19.400091562700126,0.7740462536125676,4,0.5106425244124829,4.155290611944771,RRAB
4659505359699228416,85.33068445505914,-66.97497333901194,,RRLYR,2.049497023618151,19.266673285806693,0.7542882580095771,3,0.31080964023314733,3.7932571824544468,RRAB
4659505741948527616,85.4083003014767,-66.9632611586962,,RRLYR,2.8391619202236926,19.238213294857893,0.35976205591014576,1,,,RRC
4659506188624782208,85.25714952801623,-67.05423889669491,,RRLYR,3.6693953690828374,19.45870674926604,0.4609974615671888,3,0.16246436141011894,4.814482708686192,RRC
4659507116337465472,85.13259389615868,-67.03650716832166,,RRLYR,1.9162308748446772,19.200190338357007,1.118718542203478,4,0.4788710538812652,4.089725225242596,RRAB
4659507288136074496,85.07942236497233,-67.00293222810986,,RRLYR,2.053755343847883,19.55126987266177,0.9092854264399186,4,0.5309725087496189,3.689548605027845,RRAB
4659509727677558784,85.0680212643152,-66.89568820193192,,RRLYR,2.8136884264080786,19.2412240328406,0.40875625524338943,3,0.09531676920124933,4.591525019724507,RRC
4659511892343987456,85.40454247713853,-66.89276267398947,,RRLYR,1.8237281380080068,19.011746173340097,0.6016383332479585,3,0.5292762962463611,4.130751232608382,RRAB
4659512888776822400,85.58684320099447,-66.86176567808032,,RRLYR,1.9472151903815826,19.431419947004574,0.3739457237726249,3,0.39003629729587413,4.711785296565317,RRAB
4659515053439581184,85.24025712885381,-66.87676863951724,,RRLYR,1.607052859737885,19.050940365882166,0.5737426221091404,4,0.45221267951293154,4.051357118460537,RRAB
4659516938901761664,85.0577277508551,-66.7437559087857,,RRLYR,1.7326474971793417,18.361842706678157,0.4491774371667603,6,0.5022430468462804,3.9389579530457226,RRAB
4659517080664311680,85.28241718070275,-66.77645497579582,,RRLYR,3.6191321747001375,19.23310535111186,0.27612524090500656,2,0.17305575204923762,4.273541862572522,RRC
4659517419967780608,85.25285899053179,-66.744407391094,,RRLYR,1.5989288916174091,18.958406359847896,0.6798599848990285,4,0.45088381644156067,4.077895918099621,RRAB
4659518695571743104,85.11788600252812,-66.68992538416775,,RRLYR,2.82858058642997,19.2302348560391,0.39193272922479494,3,0.14783223696877723,4.819607600604137,RRC
4659518867370496128,85.14475103549734,-66.66835059403982,,RRLYR,1.7907789702130958,18.996055289918925,0.8362524712828332,6,0.5151821031036001,4.163245968109258,RRAB
4659519829446814080,84.92941560948863,-66.93105310076076,,RRLYR,1.9811692573344126,19.30038765251371,0.47810484331533587,1,,,RRAB
4659520619720088448,84.62794550955024,-66.90778890196012,,RRLYR,2.555809342220627,18.973715947945582,0.4657252589076535,3,0.0921021418701759,5.0641984526422945,RRC
4659520963317876224,84.78557996187659,-66.87173252280056,,RRLYR,1.7420013375463221,19.19450968034255,0.779669527173251,5,0.4738010479230858,4.008265465227474,RRAB
4659521032037276928,84.75285663888769,-66.86003744269883,,RRLYR,1.8762444186441014,19.24471999730817,1.0473129517203645,7,0.47846915577568777,3.922210376032915,RRAB
4659521925390990208,84.9910828009558,-66.85624610062902,,RRLYR,1.8038604795866449,19.17860758719567,0.9589546777588289,5,0.38830365625622393,3.8672871984758714,RRAB
4659524429354739328,84.5459183228505,-66.82542506393227,,RRLYR,1.5217942189508649,18.971116734278038,0.806627880513652,6,0.4991621467874599,3.9957315661250092,RRAB
4659524914686935552,84.38491920967708,-66.79657290936768,,RRLYR,1.8094365329942397,19.148314197254507,1.051484856792765,5,0.5017639013707841,3.949974064351572,RRAB
4659525808040631936,84.61190615039037,-66.78912300096869,,RRLYR,2.875906832624139,19.168796110325232,0.42282971478417153,2,0.14754830107127917,4.8795186850188585,RRC
4659526357796541952,84.63795660828497,-66.74745088193811,,RRLYR,3.2574875719808403,19.209065385706808,0.48799166620860746,2,0.13099364606512343,5.109516572139446,RRC
4659526460876523776,84.62057831067759,-66.7335850071411,,RRLYR,1.7243273589491501,19.044536113265707,0.8338343976604499,5,0.5125046874371034,3.985978904074379,RRAB
4659531786637768704,84.73322525399334,-66.60066768535256,,RRLYR,1.7100552375325635,19.155016735576215,0.8101352609785373,5,0.4934545075025964,4.047285337223535,RRAB
4659532473832239744,84.590968756438,-66.68128290933271,,RRLYR,1.5512465520531864,19.473111259442202,0.4226882292597338,4,0.38680889629838816,4.3083578139786525,RRAB
4659533538983908736,84.42236064571608,-66.65328624845453,,RRLYR,1.700314947289288,18.839012309688307,0.7244373039249723,5,0.41745476115675323,4.033530624189204,RRAB
4659536627062019840,84.4211685946166,-66.48099731739916,,RRLYR,2.9331060958389155,19.43117467444981,0.3502789338128842,3,0.06402047719547631,4.189997933220518,RRC
4659605140352388608,88.84371805583272,-66.95894842139076,,RRLYR,2.2615759179857395,19.470208541815662,1.263325572807382,3,0.6555925679606116,4.074901047500923,RRAB
4659633044759046656,87.2050893923609,-67.06225439928976,,RRLYR,1.6988215123609478,19.070160864166894,0.8025877601520612,4,0.493601026960232,4.089928891416655,RRAB
4659636854390230784,87.63732345180524,-67.02712138279848,,RRLYR,1.6330019834695626,18.860006756341903,0.793136508651358,4,0.41857346920419064,4.024866284202282,RRAB
4659638130002467456,87.42785165667358,-67.05003681082415,,RRLYR,1.5291580581193955,18.94633097179689,0.6029406454721666,3,0.40273194047237604,4.0360091562240985,RRAB
4659640157227142656,87.45762349079904,-66.97614444659736,,RRLYR,1.66300143124561,19.051392040938904,0.6063242480856204,4,0.43339390579977954,3.9711556177132294,RRAB
4659646165879733888,88.36386905228588,-66.99287322481032,,RRLYR,3.5368400905810957,19.102789821685757,0.47724335066615,3,0.2143296175899464,4.38527139696108,RRC
4659648639817643904,87.92615632597494,-66.97727573526953,,RRLYR,1.706606276988822,18.935360119995444,0.616799391618617,3,0.3111443216132044,3.9663738245269755,RRAB
4659650190272335744,87.98864808670332,-66.90572321522302,,RRLYR,1.8361190240612293,19.319595135156234,0.8392927406851385,5,0.490142730911485,4.256045387682825,RRAB
4659650598322794624,87.98680712772757,-66.88102627034755,,RRLYR,2.2077086841110174,15.509427679802966,1.1429640944271533,4,0.5201113662638593,3.975434977184129,RRAB
4659651113717373952,88.54232968740399,-66.99072817136638,,RRLYR,1.6206323605266206,19.0830173891153,0.45501714938418303,2,0.36558602883512664,4.1745374202473915,RRAB
4659655584752375040,88.16102005599734,-66.89540803049394,,RRLYR,1.5100962220728595,19.001001469702324,0.5167517656833667,4,0.46730763790684676,4.34961750110633,RRAB
4659658020027858432,88.0982445333954,-66.77177312976423,,RRLYR,1.8448192762303721,19.053677313234523,0.8651350319041704,5,0.42103263326503576,3.9667634070241817,RRAB
4659659085144453632,87.94741879561288,-66.73737663523671,,RRLYR,1.6065098582194364,18.8055527443242,1.0721846193704714,6,0.4734554929703349,3.956865048933814,RRAB
4659661112403677440,87.61281493077209,-66.92331171436032,,RRLYR,1.6876541745811227,19.087886508536485,0.6323472231146923,4,0.4873283192897744,4.141364136495537,RRAB
4659661632067995264,87.59969276483723,-66.88827550164328,,RRLYR,2.140171597144013,19.258978349592994,1.2496792475280323,6,0.4561778482304907,3.836656427292546,RRAB
4659662692924882176,87.82536100426279,-66.8439753729088,,RRLYR,2.169436272890399,19.29412790185335,1.3004235958766905,7,0.45711297524404276,3.8573496707910166,RRAB
4659662761644182528,87.77181651484389,-66.82767993301628,,RRLYR,1.678369847748474,19.069680072824045,0.8422533664854726,6,0.41384988608631346,3.916319254402673,RRAB
4659664312128131584,87.4593829510162,-66.89619663547174,,RRLYR,1.6410526479256369,19.1699676230965,0.535146007013612,2,0.4842815766779581,4.174636908812424,RRAB
4659667572037108608,87.3574914680961,-66.68751718262278,,RRLYR,1.831127998043165,19.228427739997617,0.5663880339928227,4,0.4036053814321118,4.171582241121563,RRAB
4659668980784890752,87.76388429517415,-66.78567960860447,,RRLYR,3.1769944024880696,19.06867786847838,0.5326069976148453,3,0.22981633801654722,4.553173354112452,RRC
4659669530540711168,87.73296243878413,-66.73418221160863,,RRLYR,1.606825788624142,19.160970797435848,0.46921613336789036,4,0.39541205065677787,4.154028968297602,RRAB
4659671695168802176,87.82048171267556,-66.62497734016434,,RRLYR,1.745882985374095,19.04965612647367,0.7228096943960907,4,0.4103297022900224,4.136410007903486,RRAB
4659674070294524032,87.42629946049558,-66.62093985045267,,RRLYR,3.1371163423814483,19.080856596984884,0.4982084154577997,4,0.23335677921515102,4.6985459694671405,RRC
4659685610881637504,89.33342668728676,-66.8894903120411,,RRLYR,1.7358308945871468,19.309370110744524,0.2917899057668656,2,0.2803552906339579,4.5406384280077745,RRAB
4659686916544136448,89.91316074523053,-66.92599219517075,,RRLYR,1.8296977902392586,19.241999234014404,0.4512202268131844,4,0.4614187672618988,4.306880546237657,RRAB
4659691280246136704,89.62581232258582,-66.84314162949785,,RRLYR,2.756453248957111,18.97334356188746,0.3899665596127768,3,0.0937603545406902,4.89930954258184,RRC
4659693380454258432,89.4713728222269,-66.74299970163048,,RRLYR,2.7787296338959955,19.16930204551358,0.4753828948769936,4,0.1823444320740344,4.943005451238598,RRC
4659694063377841024,89.38913565117235,-66.7424517332747,,RRLYR,1.9521559371885404,18.817100065218792,0.9773718311671438,4,0.40443636555585954,3.8794334813590226,RRAB
4659695437774254208,89.11564200397795,-66.95702473997022,,RRLYR,2.797278003472457,19.12089349622099,0.3793862416360092,2,0.15370198599275195,5.274644480067136,RRC
